STUSPS,total_acres_2021,year,morill_acres,homestead_acres,morill_acres_cum,homestead_acres_cum
NV,70828622.68166265,1928,0,24289,82864.45891622,560530
NV,70828622.68166265,1929,40,21062,82904.45891622,581592
NV,70828622.68166265,1930,0,20454,82904.45891622,602046
NY,31532399.51834436,1862,0,0,0,0
NY,31532399.51834436,1863,0,0,0,0
NY,31532399.51834436,1864,0,0,0,0
NY,31532399.51834436,1865,0,0,0,0
NY,31532399.51834436,1866,0,0,0,0
NY,31532399.51834436,1867,0,0,0,0
NY,31532399.51834436,1868,0,0,0,0
NY,31532399.51834436,1869,0,0,0,0
NY,31532399.51834436,1870,0,0,0,0
NY,31532399.51834436,1871,0,0,0,0
NY,31532399.51834436,1872,0,0,0,0
NY,31532399.51834436,1873,0,0,0,0
NY,31532399.51834436,1874,0,0,0,0
NY,31532399.51834436,1875,0,0,0,0
NY,31532399.51834436,1876,0,0,0,0
NY,31532399.51834436,1877,0,0,0,0
NY,31532399.51834436,1878,0,0,0,0
NY,31532399.51834436,1879,0,0,0,0
NY,31532399.51834436,1880,0,0,0,0
NY,31532399.51834436,1881,0,0,0,0
NY,31532399.51834436,1882,0,0,0,0
NY,31532399.51834436,1883,0,0,0,0
NY,31532399.51834436,1884,0,0,0,0
NY,31532399.51834436,1885,0,0,0,0
NY,31532399.51834436,1886,0,0,0,0
NY,31532399.51834436,1887,0,0,0,0
NY,31532399.51834436,1888,0,0,0,0
NY,31532399.51834436,1889,0,0,0,0
NY,31532399.51834436,1890,0,0,0,0
NY,31532399.51834436,1891,0,0,0,0
NY,31532399.51834436,1892,0,0,0,0
NY,31532399.51834436,1893,0,0,0,0
NY,31532399.51834436,1894,0,0,0,0
NY,31532399.51834436,1895,0,0,0,0
NY,31532399.51834436,1896,0,0,0,0
NY,31532399.51834436,1897,0,0,0,0
NY,31532399.51834436,1898,0,0,0,0
NY,31532399.51834436,1899,0,0,0,0
NY,31532399.51834436,1900,0,0,0,0
NY,31532399.51834436,1901,0,0,0,0
NY,31532399.51834436,1902,0,0,0,0
NY,31532399.51834436,1903,0,0,0,0
NY,31532399.51834436,1904,0,0,0,0
NY,31532399.51834436,1905,0,0,0,0
NY,31532399.51834436,1906,0,0,0,0
NY,31532399.51834436,1907,0,0,0,0
NY,31532399.51834436,1908,0,0,0,0
NY,31532399.51834436,1909,0,0,0,0
NY,31532399.51834436,1910,0,0,0,0
NY,31532399.51834436,1911,0,0,0,0
NY,31532399.51834436,1912,0,0,0,0
NY,31532399.51834436,1913,0,0,0,0
NY,31532399.51834436,1914,0,0,0,0
NY,31532399.51834436,1915,0,0,0,0
NY,31532399.51834436,1916,0,0,0,0
NY,31532399.51834436,1917,0,0,0,0
NY,31532399.51834436,1918,0,0,0,0
NY,31532399.51834436,1919,0,0,0,0
NY,31532399.51834436,1920,0,0,0,0
NY,31532399.51834436,1921,0,0,0,0
NY,31532399.51834436,1922,0,0,0,0
NY,31532399.51834436,1923,0,0,0,0
NY,31532399.51834436,1924,0,0,0,0
NY,31532399.51834436,1925,0,0,0,0
NY,31532399.51834436,1926,0,0,0,0
NY,31532399.51834436,1927,0,0,0,0
NY,31532399.51834436,1928,0,0,0,0
NY,31532399.51834436,1929,0,0,0,0
NY,31532399.51834436,1930,0,0,0,0
OH,26424086.475493707,1862,0,0,0,0
OH,26424086.475493707,1863,0,0,0,0
OH,26424086.475493707,1864,0,0,0,0
OH,26424086.475493707,1865,0,0,0,0
OH,26424086.475493707,1866,0,0,0,0
OH,26424086.475493707,1867,0,0,0,0
OH,26424086.475493707,1868,0,200,0,200
OH,26424086.475493707,1869,0,1107,0,1307
OH,26424086.475493707,1870,0,559,0,1866
OH,26424086.475493707,1871,0,261,0,2127
OH,26424086.475493707,1872,0,256,0,2383
OH,26424086.475493707,1873,0,224,0,2607
OH,26424086.475493707,1874,0,773,0,3380
OH,26424086.475493707,1875,0,1434,0,4814
OH,26424086.475493707,1876,0,1080,0,5894
OH,26424086.475493707,1877,0,838,0,6732
OH,26424086.475493707,1878,0,262,0,6994
OH,26424086.475493707,1879,0,198,0,7192
OH,26424086.475493707,1880,0,120,0,7312
OH,26424086.475493707,1881,0,120,0,7432
OH,26424086.475493707,1882,0,40,0,7472
OH,26424086.475493707,1883,0,160,0,7632
OH,26424086.475493707,1884,0,0,0,7632
OH,26424086.475493707,1885,0,0,0,7632
OH,26424086.475493707,1886,0,40,0,7672
OH,26424086.475493707,1887,0,0,0,7672
OH,26424086.475493707,1888,0,0,0,7672
OH,26424086.475493707,1889,0,0,0,7672
OH,26424086.475493707,1890,0,0,0,7672
OH,26424086.475493707,1891,0,0,0,7672
OH,26424086.475493707,1892,0,0,0,7672
OH,26424086.475493707,1893,0,0,0,7672
OH,26424086.475493707,1894,0,0,0,7672
OH,26424086.475493707,1895,0,0,0,7672
OH,26424086.475493707,1896,0,0,0,7672
OH,26424086.475493707,1897,0,0,0,7672
OH,26424086.475493707,1898,0,0,0,7672
OH,26424086.475493707,1899,0,0,0,7672
OH,26424086.475493707,1900,0,0,0,7672
OH,26424086.475493707,1901,0,0,0,7672
OH,26424086.475493707,1902,0,35,0,7707
OH,26424086.475493707,1903,0,0,0,7707
OH,26424086.475493707,1904,0,0,0,7707
OH,26424086.475493707,1905,0,0,0,7707
OH,26424086.475493707,1906,0,0,0,7707
OH,26424086.475493707,1907,0,0,0,7707
OH,26424086.475493707,1908,0,0,0,7707
OH,26424086.475493707,1909,0,0,0,7707
OH,26424086.475493707,1910,0,0,0,7707
OH,26424086.475493707,1911,0,0,0,7707
OH,26424086.475493707,1912,0,0,0,7707
OH,26424086.475493707,1913,0,0,0,7707
OH,26424086.475493707,1914,0,0,0,7707
OH,26424086.475493707,1915,0,0,0,7707
OH,26424086.475493707,1916,0,0,0,7707
OH,26424086.475493707,1917,0,0,0,7707
OH,26424086.475493707,1918,0,0,0,7707
OH,26424086.475493707,1919,0,0,0,7707
OH,26424086.475493707,1920,0,0,0,7707
OH,26424086.475493707,1921,0,0,0,7707
OH,26424086.475493707,1922,0,0,0,7707
OH,26424086.475493707,1923,0,0,0,7707
OH,26424086.475493707,1924,0,0,0,7707
OH,26424086.475493707,1925,0,0,0,7707
OH,26424086.475493707,1926,0,0,0,7707
OH,26424086.475493707,1927,0,0,0,7707
OH,26424086.475493707,1928,0,0,0,7707
OH,26424086.475493707,1929,0,0,0,7707
OH,26424086.475493707,1930,0,0,0,7707
OK,44915471.700843416,1862,0,0,0,0
OK,44915471.700843416,1863,0,0,0,0
OK,44915471.700843416,1864,0,0,0,0
OK,44915471.700843416,1865,0,0,0,0
OK,44915471.700843416,1866,0,0,0,0
OK,44915471.700843416,1867,0,0,0,0
OK,44915471.700843416,1868,0,0,0,0
OK,44915471.700843416,1869,0,0,0,0
OK,44915471.700843416,1870,0,0,0,0
OK,44915471.700843416,1871,0,0,0,0
OK,44915471.700843416,1872,0,0,0,0
OK,44915471.700843416,1873,0,0,0,0
OK,44915471.700843416,1874,0,0,0,0
OK,44915471.700843416,1875,0,0,0,0
OK,44915471.700843416,1876,0,0,0,0
OK,44915471.700843416,1877,0,0,0,0
OK,44915471.700843416,1878,0,0,0,0
OK,44915471.700843416,1879,0,0,0,0
OK,44915471.700843416,1880,0,0,0,0
OK,44915471.700843416,1881,0,0,0,0
OK,44915471.700843416,1882,0,0,0,0
OK,44915471.700843416,1883,0,0,0,0
OK,44915471.700843416,1884,0,0,0,0
OK,44915471.700843416,1885,0,0,0,0
OK,44915471.700843416,1886,0,0,0,0
OK,44915471.700843416,1887,0,0,0,0
OK,44915471.700843416,1888,0,0,0,0
OK,44915471.700843416,1889,0,0,0,0
OK,44915471.700843416,1890,0,960,0,960
OK,44915471.700843416,1891,0,16200,0,17160
OK,44915471.700843416,1892,0,26568,0,43728
OK,44915471.700843416,1893,0,36420,0,80148
OK,44915471.700843416,1894,0,91638,0,171786
OK,44915471.700843416,1895,0,499384,0,671170
OK,44915471.700843416,1896,0,387217,0,1058387
OK,44915471.700843416,1897,0,224050,0,1282437
OK,44915471.700843416,1898,0,208437,0,1490874
OK,44915471.700843416,1899,0,237939,0,1728813
OK,44915471.700843416,1900,0,392401,0,2121214
OK,44915471.700843416,1901,0,1924630,0,4045844
OK,44915471.700843416,1902,0,1375344,0,5421188
OK,44915471.700843416,1903,0,649761,0,6070949
OK,44915471.700843416,1904,0,626600,0,6697549
OK,44915471.700843416,1905,0,1056590,0,7754139
OK,44915471.700843416,1906,0,1035873,0,8790012
OK,44915471.700843416,1907,0,1202318,0,9992330
OK,44915471.700843416,1908,0,1245974,0,11238304
OK,44915471.700843416,1909,0,1182478,0,12420782
OK,44915471.700843416,1910,0,657485,0,13078267
OK,44915471.700843416,1911,0,553846,0,13632113
OK,44915471.700843416,1912,0,336557,0,13968670
OK,44915471.700843416,1913,0,381229,0,14349899
OK,44915471.700843416,1914,0,168059,0,14517958
OK,44915471.700843416,1915,0,75002,0,14592960
OK,44915471.700843416,1916,0,59875,0,14652835
OK,44915471.700843416,1917,0,50749,0,14703584
OK,44915471.700843416,1918,0,33657,0,14737241
OK,44915471.700843416,1919,0,22834,0,14760075
OK,44915471.700843416,1920,0,29310,0,14789385
OK,44915471.700843416,1921,0,16273,0,14805658
OK,44915471.700843416,1922,0,16643,0,14822301
OK,44915471.700843416,1923,0,10039,0,14832340
OK,44915471.700843416,1924,0,10199,0,14842539
OK,44915471.700843416,1925,0,7921,0,14850460
OK,44915471.700843416,1926,0,7858,0,14858318
OK,44915471.700843416,1927,0,6867,0,14865185
OK,44915471.700843416,1928,0,0,0,14865185
OK,44915471.700843416,1929,0,0,0,14865185
OK,44915471.700843416,1930,0,0,0,14865185
OR,62586967.535441294,1862,0,0,0,0
OR,62586967.535441294,1863,0,0,0,0
OR,62586967.535441294,1864,0,0,0,0
OR,62586967.535441294,1865,0,0,0,0
OR,62586967.535441294,1866,0,0,0,0
OR,62586967.535441294,1867,0,0,0,0
OR,62586967.535441294,1868,160,4068,160,4068
OR,62586967.535441294,1869,13358.919999990001,9529,13518.919999990001,13597
OR,62586967.535441294,1870,5429.66,15371,18948.57999999,28968
OR,62586967.535441294,1871,1440,23499,20388.57999999,52467
OR,62586967.535441294,1872,16788.670000010003,26971,37177.25,79438
OR,62586967.535441294,1873,13017.550000020005,39542,50194.800000020005,118980
OR,62586967.535441294,1874,91685.97999973975,36996,141880.77999975975,155976
OR,62586967.535441294,1875,3060.605,47620,144941.38499975976,203596
OR,62586967.535441294,1876,11759.314999899998,44796,156700.69999965976,248392
OR,62586967.535441294,1877,2840.31,58290,159541.00999965976,306682
OR,62586967.535441294,1878,280,54749,159821.00999965976,361431
OR,62586967.535441294,1879,0,36025,159821.00999965976,397456
OR,62586967.535441294,1880,0,39874,159821.00999965976,437330
OR,62586967.535441294,1881,652.1600000000001,50317,160473.16999965976,487647
OR,62586967.535441294,1882,452.15999999999997,63638,160925.32999965976,551285
OR,62586967.535441294,1883,0,85560,160925.32999965976,636845
OR,62586967.535441294,1884,0,77285,160925.32999965976,714130
OR,62586967.535441294,1885,0,67991,160925.32999965976,782121
OR,62586967.535441294,1886,0,76025,160925.32999965976,858146
OR,62586967.535441294,1887,0,90774,160925.32999965976,948920
OR,62586967.535441294,1888,0,118926,160925.32999965976,1067846
OR,62586967.535441294,1889,160,145765,161085.32999965976,1213611
OR,62586967.535441294,1890,320,140309,161405.32999965976,1353920
OR,62586967.535441294,1891,0,165641,161405.32999965976,1519561
OR,62586967.535441294,1892,0,176066,161405.32999965976,1695627
OR,62586967.535441294,1893,0,148788,161405.32999965976,1844415
OR,62586967.535441294,1894,0,116098,161405.32999965976,1960513
OR,62586967.535441294,1895,331.71000000000004,132405,161737.03999965976,2092918
OR,62586967.535441294,1896,0,152265,161737.03999965976,2245183
OR,62586967.535441294,1897,0,178002,161737.03999965976,2423185
OR,62586967.535441294,1898,0,211398,161737.03999965976,2634583
OR,62586967.535441294,1899,0,179811,161737.03999965976,2814394
OR,62586967.535441294,1900,0,168145,161737.03999965976,2982539
OR,62586967.535441294,1901,0,152190,161737.03999965976,3134729
OR,62586967.535441294,1902,160,130836,161897.03999965976,3265565
OR,62586967.535441294,1903,0,118437,161897.03999965976,3384002
OR,62586967.535441294,1904,0,109638,161897.03999965976,3493640
OR,62586967.535441294,1905,0,147504,161897.03999965976,3641144
OR,62586967.535441294,1906,0,140974,161897.03999965976,3782118
OR,62586967.535441294,1907,0,162777,161897.03999965976,3944895
OR,62586967.535441294,1908,0,299973,161897.03999965976,4244868
OR,62586967.535441294,1909,0,246426,161897.03999965976,4491294
OR,62586967.535441294,1910,0,250301,161897.03999965976,4741595
OR,62586967.535441294,1911,0,204439,161897.03999965976,4946034
OR,62586967.535441294,1912,0,193592,161897.03999965976,5139626
OR,62586967.535441294,1913,0,201554,161897.03999965976,5341180
OR,62586967.535441294,1914,0,261118,161897.03999965976,5602298
OR,62586967.535441294,1915,0,272905,161897.03999965976,5875203
OR,62586967.535441294,1916,0,329832,161897.03999965976,6205035
OR,62586967.535441294,1917,0,371627,161897.03999965976,6576662
OR,62586967.535441294,1918,0,419115,161897.03999965976,6995777
OR,62586967.535441294,1919,0,368701,161897.03999965976,7364478
OR,62586967.535441294,1920,0,348320,161897.03999965976,7712798
OR,62586967.535441294,1921,0,336725,161897.03999965976,8049523
OR,62586967.535441294,1922,0,347265,161897.03999965976,8396788
OR,62586967.535441294,1923,0,313984,161897.03999965976,8710772
OR,62586967.535441294,1924,0,341925,161897.03999965976,9052697
OR,62586967.535441294,1925,0,293125,161897.03999965976,9345822
OR,62586967.535441294,1926,0,236840,161897.03999965976,9582662
OR,62586967.535441294,1927,0,156830,161897.03999965976,9739492
OR,62586967.535441294,1928,0,74670,161897.03999965976,9814162
OR,62586967.535441294,1929,0,67874,161897.03999965976,9882036
OR,62586967.535441294,1930,0,76999,161897.03999965976,9959035
PA,29028848.8108735,1862,0,0,0,0
PA,29028848.8108735,1863,0,0,0,0
PA,29028848.8108735,1864,0,0,0,0
PA,29028848.8108735,1865,0,0,0,0
PA,29028848.8108735,1866,0,0,0,0
PA,29028848.8108735,1867,0,0,0,0
PA,29028848.8108735,1868,0,0,0,0
PA,29028848.8108735,1869,0,0,0,0
PA,29028848.8108735,1870,0,0,0,0
PA,29028848.8108735,1871,0,0,0,0
PA,29028848.8108735,1872,0,0,0,0
PA,29028848.8108735,1873,0,0,0,0
PA,29028848.8108735,1874,0,0,0,0
PA,29028848.8108735,1875,0,0,0,0
PA,29028848.8108735,1876,0,0,0,0
PA,29028848.8108735,1877,0,0,0,0
PA,29028848.8108735,1878,0,0,0,0
PA,29028848.8108735,1879,0,0,0,0
PA,29028848.8108735,1880,0,0,0,0
PA,29028848.8108735,1881,0,0,0,0
PA,29028848.8108735,1882,0,0,0,0
PA,29028848.8108735,1883,0,0,0,0
PA,29028848.8108735,1884,0,0,0,0
PA,29028848.8108735,1885,0,0,0,0
PA,29028848.8108735,1886,0,0,0,0
PA,29028848.8108735,1887,0,0,0,0
PA,29028848.8108735,1888,0,0,0,0
PA,29028848.8108735,1889,0,0,0,0
PA,29028848.8108735,1890,0,0,0,0
PA,29028848.8108735,1891,0,0,0,0
PA,29028848.8108735,1892,0,0,0,0
PA,29028848.8108735,1893,0,0,0,0
PA,29028848.8108735,1894,0,0,0,0
PA,29028848.8108735,1895,0,0,0,0
PA,29028848.8108735,1896,0,0,0,0
PA,29028848.8108735,1897,0,0,0,0
PA,29028848.8108735,1898,0,0,0,0
PA,29028848.8108735,1899,0,0,0,0
PA,29028848.8108735,1900,0,0,0,0
PA,29028848.8108735,1901,0,0,0,0
PA,29028848.8108735,1902,0,0,0,0
PA,29028848.8108735,1903,0,0,0,0
PA,29028848.8108735,1904,0,0,0,0
PA,29028848.8108735,1905,0,0,0,0
PA,29028848.8108735,1906,0,0,0,0
PA,29028848.8108735,1907,0,0,0,0
PA,29028848.8108735,1908,0,0,0,0
PA,29028848.8108735,1909,0,0,0,0
PA,29028848.8108735,1910,0,0,0,0
PA,29028848.8108735,1911,0,0,0,0
PA,29028848.8108735,1912,0,0,0,0
PA,29028848.8108735,1913,0,0,0,0
PA,29028848.8108735,1914,0,0,0,0
PA,29028848.8108735,1915,0,0,0,0
PA,29028848.8108735,1916,0,0,0,0
PA,29028848.8108735,1917,0,0,0,0
PA,29028848.8108735,1918,0,0,0,0
PA,29028848.8108735,1919,0,0,0,0
PA,29028848.8108735,1920,0,0,0,0
PA,29028848.8108735,1921,0,0,0,0
PA,29028848.8108735,1922,0,0,0,0
PA,29028848.8108735,1923,0,0,0,0
PA,29028848.8108735,1924,0,0,0,0
PA,29028848.8108735,1925,0,0,0,0
PA,29028848.8108735,1926,0,0,0,0
PA,29028848.8108735,1927,0,0,0,0
PA,29028848.8108735,1928,0,0,0,0
PA,29028848.8108735,1929,0,0,0,0
PA,29028848.8108735,1930,0,0,0,0
RI,704499.0598773925,1862,0,0,0,0
RI,704499.0598773925,1863,0,0,0,0
RI,704499.0598773925,1864,0,0,0,0
RI,704499.0598773925,1865,0,0,0,0
RI,704499.0598773925,1866,0,0,0,0
RI,704499.0598773925,1867,0,0,0,0
RI,704499.0598773925,1868,0,0,0,0
RI,704499.0598773925,1869,0,0,0,0
RI,704499.0598773925,1870,0,0,0,0
RI,704499.0598773925,1871,0,0,0,0
RI,704499.0598773925,1872,0,0,0,0
RI,704499.0598773925,1873,0,0,0,0
RI,704499.0598773925,1874,0,0,0,0
RI,704499.0598773925,1875,0,0,0,0
RI,704499.0598773925,1876,0,0,0,0
RI,704499.0598773925,1877,0,0,0,0
RI,704499.0598773925,1878,0,0,0,0
RI,704499.0598773925,1879,0,0,0,0
RI,704499.0598773925,1880,0,0,0,0
RI,704499.0598773925,1881,0,0,0,0
RI,704499.0598773925,1882,0,0,0,0
RI,704499.0598773925,1883,0,0,0,0
RI,704499.0598773925,1884,0,0,0,0
RI,704499.0598773925,1885,0,0,0,0
RI,704499.0598773925,1886,0,0,0,0
RI,704499.0598773925,1887,0,0,0,0
RI,704499.0598773925,1888,0,0,0,0
RI,704499.0598773925,1889,0,0,0,0
RI,704499.0598773925,1890,0,0,0,0
RI,704499.0598773925,1891,0,0,0,0
RI,704499.0598773925,1892,0,0,0,0
RI,704499.0598773925,1893,0,0,0,0
RI,704499.0598773925,1894,0,0,0,0
RI,704499.0598773925,1895,0,0,0,0
RI,704499.0598773925,1896,0,0,0,0
RI,704499.0598773925,1897,0,0,0,0
RI,704499.0598773925,1898,0,0,0,0
RI,704499.0598773925,1899,0,0,0,0
RI,704499.0598773925,1900,0,0,0,0
RI,704499.0598773925,1901,0,0,0,0
RI,704499.0598773925,1902,0,0,0,0
RI,704499.0598773925,1903,0,0,0,0
RI,704499.0598773925,1904,0,0,0,0
RI,704499.0598773925,1905,0,0,0,0
RI,704499.0598773925,1906,0,0,0,0
RI,704499.0598773925,1907,0,0,0,0
RI,704499.0598773925,1908,0,0,0,0
RI,704499.0598773925,1909,0,0,0,0
RI,704499.0598773925,1910,0,0,0,0
RI,704499.0598773925,1911,0,0,0,0
RI,704499.0598773925,1912,0,0,0,0
RI,704499.0598773925,1913,0,0,0,0
RI,704499.0598773925,1914,0,0,0,0
RI,704499.0598773925,1915,0,0,0,0
RI,704499.0598773925,1916,0,0,0,0
RI,704499.0598773925,1917,0,0,0,0
RI,704499.0598773925,1918,0,0,0,0
RI,704499.0598773925,1919,0,0,0,0
RI,704499.0598773925,1920,0,0,0,0
RI,704499.0598773925,1921,0,0,0,0
RI,704499.0598773925,1922,0,0,0,0
RI,704499.0598773925,1923,0,0,0,0
RI,704499.0598773925,1924,0,0,0,0
RI,704499.0598773925,1925,0,0,0,0
RI,704499.0598773925,1926,0,0,0,0
RI,704499.0598773925,1927,0,0,0,0
RI,704499.0598773925,1928,0,0,0,0
RI,704499.0598773925,1929,0,0,0,0
RI,704499.0598773925,1930,0,0,0,0
SC,20077239.999007806,1862,0,0,0,0
SC,20077239.999007806,1863,0,0,0,0
SC,20077239.999007806,1864,0,0,0,0
SC,20077239.999007806,1865,0,0,0,0
SC,20077239.999007806,1866,0,0,0,0
SC,20077239.999007806,1867,0,0,0,0
SC,20077239.999007806,1868,0,0,0,0
SC,20077239.999007806,1869,0,0,0,0
SC,20077239.999007806,1870,0,0,0,0
SC,20077239.999007806,1871,0,0,0,0
SC,20077239.999007806,1872,0,0,0,0
SC,20077239.999007806,1873,0,0,0,0
SC,20077239.999007806,1874,0,0,0,0
SC,20077239.999007806,1875,0,0,0,0
SC,20077239.999007806,1876,0,0,0,0
SC,20077239.999007806,1877,0,0,0,0
SC,20077239.999007806,1878,0,0,0,0
SC,20077239.999007806,1879,0,0,0,0
SC,20077239.999007806,1880,0,0,0,0
SC,20077239.999007806,1881,0,0,0,0
SC,20077239.999007806,1882,0,0,0,0
SC,20077239.999007806,1883,0,0,0,0
SC,20077239.999007806,1884,0,0,0,0
SC,20077239.999007806,1885,0,0,0,0
SC,20077239.999007806,1886,0,0,0,0
SC,20077239.999007806,1887,0,0,0,0
SC,20077239.999007806,1888,0,0,0,0
SC,20077239.999007806,1889,0,0,0,0
SC,20077239.999007806,1890,0,0,0,0
SC,20077239.999007806,1891,0,0,0,0
SC,20077239.999007806,1892,0,0,0,0
SC,20077239.999007806,1893,0,0,0,0
SC,20077239.999007806,1894,0,0,0,0
SC,20077239.999007806,1895,0,0,0,0
SC,20077239.999007806,1896,0,0,0,0
SC,20077239.999007806,1897,0,0,0,0
SC,20077239.999007806,1898,0,0,0,0
SC,20077239.999007806,1899,0,0,0,0
SC,20077239.999007806,1900,0,0,0,0
SC,20077239.999007806,1901,0,0,0,0
SC,20077239.999007806,1902,0,0,0,0
SC,20077239.999007806,1903,0,0,0,0
SC,20077239.999007806,1904,0,0,0,0
SC,20077239.999007806,1905,0,0,0,0
SC,20077239.999007806,1906,0,0,0,0
SC,20077239.999007806,1907,0,0,0,0
SC,20077239.999007806,1908,0,0,0,0
SC,20077239.999007806,1909,0,0,0,0
SC,20077239.999007806,1910,0,0,0,0
SC,20077239.999007806,1911,0,0,0,0
SC,20077239.999007806,1912,0,0,0,0
SC,20077239.999007806,1913,0,0,0,0
SC,20077239.999007806,1914,0,0,0,0
SC,20077239.999007806,1915,0,0,0,0
SC,20077239.999007806,1916,0,0,0,0
SC,20077239.999007806,1917,0,0,0,0
SC,20077239.999007806,1918,0,0,0,0
SC,20077239.999007806,1919,0,0,0,0
SC,20077239.999007806,1920,0,0,0,0
SC,20077239.999007806,1921,0,0,0,0
SC,20077239.999007806,1922,0,0,0,0
SC,20077239.999007806,1923,0,0,0,0
SC,20077239.999007806,1924,0,0,0,0
SC,20077239.999007806,1925,0,0,0,0
SC,20077239.999007806,1926,0,0,0,0
SC,20077239.999007806,1927,0,0,0,0
SC,20077239.999007806,1928,0,0,0,0
SC,20077239.999007806,1929,0,0,0,0
SC,20077239.999007806,1930,0,0,0,0
SD,49808066.40558712,1862,0,0,0,0
SD,49808066.40558712,1863,0,0,0,0
SD,49808066.40558712,1864,0,0,0,0
SD,49808066.40558712,1865,0,0,0,0
SD,49808066.40558712,1866,0,0,0,0
SD,49808066.40558712,1867,0,0,0,0
SD,49808066.40558712,1868,0,2301,0,2301
SD,49808066.40558712,1869,0,2196,0,4497
SD,49808066.40558712,1870,0,1600,0,6097
SD,49808066.40558712,1871,2479.5,2599.5,2479.5,8696.5
SD,49808066.40558712,1872,30427.083333330007,5724,32906.58333333001,14420.5
SD,49808066.40558712,1873,75113.74416665999,13604,108020.32749999,28024.5
SD,49808066.40558712,1874,64340.87666666,27163,172361.20416665002,55187.5
SD,49808066.40558712,1875,9571.61833335,31171,181932.8225,86358.5
SD,49808066.40558712,1876,4571.290000000002,45461.5,186504.11250000002,131820
SD,49808066.40558712,1877,1836.03,44002,188340.14250000002,175822
SD,49808066.40558712,1878,1989.4399999999998,61076.5,190329.58250000002,236898.5
SD,49808066.40558712,1879,1219.905,81499.5,191549.48750000002,318398
SD,49808066.40558712,1880,689.16,79825,192238.64750000002,398223
SD,49808066.40558712,1881,1227.13833333,67864.5,193465.78583333,466087.5
SD,49808066.40558712,1882,759.55166666,105043.5,194225.33749999,571131
SD,49808066.40558712,1883,1271.44,132421.5,195496.77749999,703552.5
SD,49808066.40558712,1884,160,198908.5,195656.77749999,902461
SD,49808066.40558712,1885,0,274015.5,195656.77749999,1176476.5
SD,49808066.40558712,1886,1394.3899999999999,244815.5,197051.16749999003,1421292
SD,49808066.40558712,1887,0,303502.5,197051.16749999003,1724794.5
SD,49808066.40558712,1888,639.62,438998,197690.78749999002,2163792.5
SD,49808066.40558712,1889,1384.1700000100002,458380,199074.95750000002,2622172.5
SD,49808066.40558712,1890,142.45,582729,199217.40750000003,3204901.5
SD,49808066.40558712,1891,106.61,376966,199324.01750000002,3581867.5
SD,49808066.40558712,1892,11233.69,246998,210557.70750000002,3828865.5
SD,49808066.40558712,1893,0,275713,210557.70750000002,4104578.5
SD,49808066.40558712,1894,34079.76999998999,188440,244637.47749999003,4293018.5
SD,49808066.40558712,1895,45901.82000000001,138966,290539.29749999003,4431984.5
SD,49808066.40558712,1896,24527.539999999997,137281,315066.83749999,4569265.5
SD,49808066.40558712,1897,20902.659999999996,107800,335969.49749999,4677065.5
SD,49808066.40558712,1898,1627.8600000000001,142399,337597.35749999,4819464.5
SD,49808066.40558712,1899,0,202782,337597.35749999,5022246.5
SD,49808066.40558712,1900,3584.5000000000005,210812,341181.85749999,5233058.5
SD,49808066.40558712,1901,4670.919999999999,402590,345852.77749998996,5635648.5
SD,49808066.40558712,1902,7243.95,305499,353096.72749998997,5941147.5
SD,49808066.40558712,1903,429.17,216957,353525.89749998995,6158104.5
SD,49808066.40558712,1904,0,161156,353525.89749998995,6319260.5
SD,49808066.40558712,1905,31.36,287722,353557.25749998994,6606982.5
SD,49808066.40558712,1906,120,317173,353677.25749998994,6924155.5
SD,49808066.40558712,1907,72.39,633269,353749.64749998995,7557424.5
SD,49808066.40558712,1908,70.77000000000001,934554,353820.41749998997,8491978.5
SD,49808066.40558712,1909,21,1145128,353841.41749998997,9637106.5
SD,49808066.40558712,1910,0,1035513,353841.41749998997,10672619.5
SD,49808066.40558712,1911,0,1316234,353841.41749998997,11988853.5
SD,49808066.40558712,1912,0,1279681,353841.41749998997,13268534.5
SD,49808066.40558712,1913,0,621124,353841.41749998997,13889658.5
SD,49808066.40558712,1914,80,527266,353921.41749998997,14416924.5
SD,49808066.40558712,1915,0,338153,353921.41749998997,14755077.5
SD,49808066.40558712,1916,0,207416,353921.41749998997,14962493.5
SD,49808066.40558712,1917,0,290093,353921.41749998997,15252586.5
SD,49808066.40558712,1918,0,226126,353921.41749998997,15478712.5
SD,49808066.40558712,1919,0,202959,353921.41749998997,15681671.5
SD,49808066.40558712,1920,0,442633,353921.41749998997,16124304.5
SD,49808066.40558712,1921,0,513576,353921.41749998997,16637880.5
SD,49808066.40558712,1922,160,436025,354081.41749998997,17073905.5
SD,49808066.40558712,1923,0,214069,354081.41749998997,17287974.5
SD,49808066.40558712,1924,0,266589,354081.41749998997,17554563.5
SD,49808066.40558712,1925,0,195206,354081.41749998997,17749769.5
SD,49808066.40558712,1926,0,163956,354081.41749998997,17913725.5
SD,49808066.40558712,1927,0,56155,354081.41749998997,17969880.5
SD,49808066.40558712,1928,0,59031,354081.41749998997,18028911.5
SD,49808066.40558712,1929,0,37381,354081.41749998997,18066292.5
SD,49808066.40558712,1930,0,25750,354081.41749998997,18092042.5
TN,27051404.218321744,1862,0,0,0,0
TN,27051404.218321744,1863,0,0,0,0
TN,27051404.218321744,1864,0,0,0,0
TN,27051404.218321744,1865,0,0,0,0
TN,27051404.218321744,1866,0,0,0,0
TN,27051404.218321744,1867,0,0,0,0
TN,27051404.218321744,1868,0,0,0,0
