statename,year,hs_acres,hs_claims,state,statehood_year,region
Pennsylvania,1931,0,0,PA,1787,Northeast
Pennsylvania,1932,0,0,PA,1787,Northeast
Pennsylvania,1933,0,0,PA,1787,Northeast
Pennsylvania,1934,0,0,PA,1787,Northeast
Pennsylvania,1935,0,0,PA,1787,Northeast
Pennsylvania,1936,0,0,PA,1787,Northeast
Pennsylvania,1937,0,0,PA,1787,Northeast
Pennsylvania,1938,0,0,PA,1787,Northeast
Pennsylvania,1939,0,0,PA,1787,Northeast
Pennsylvania,1940,0,0,PA,1787,Northeast
Pennsylvania,1941,0,0,PA,1787,Northeast
Pennsylvania,1942,0,0,PA,1787,Northeast
Pennsylvania,1943,0,0,PA,1787,Northeast
Pennsylvania,1944,0,0,PA,1787,Northeast
Pennsylvania,1945,0,0,PA,1787,Northeast
Pennsylvania,1946,0,0,PA,1787,Northeast
Pennsylvania,1947,0,0,PA,1787,Northeast
Pennsylvania,1948,0,0,PA,1787,Northeast
Pennsylvania,1949,0,0,PA,1787,Northeast
Pennsylvania,1950,0,0,PA,1787,Northeast
Pennsylvania,1951,0,0,PA,1787,Northeast
Pennsylvania,1952,0,0,PA,1787,Northeast
Pennsylvania,1953,0,0,PA,1787,Northeast
Pennsylvania,1954,0,0,PA,1787,Northeast
Pennsylvania,1955,0,0,PA,1787,Northeast
Pennsylvania,1956,0,0,PA,1787,Northeast
Pennsylvania,1957,0,0,PA,1787,Northeast
Pennsylvania,1958,0,0,PA,1787,Northeast
Pennsylvania,1959,0,0,PA,1787,Northeast
Pennsylvania,1960,0,0,PA,1787,Northeast
Pennsylvania,1961,0,0,PA,1787,Northeast
Rhode Island,1868,0,0,RI,1790,Northeast
Rhode Island,1869,0,0,RI,1790,Northeast
Rhode Island,1870,0,0,RI,1790,Northeast
Rhode Island,1871,0,0,RI,1790,Northeast
Rhode Island,1872,0,0,RI,1790,Northeast
Rhode Island,1873,0,0,RI,1790,Northeast
Rhode Island,1874,0,0,RI,1790,Northeast
Rhode Island,1875,0,0,RI,1790,Northeast
Rhode Island,1876,0,0,RI,1790,Northeast
Rhode Island,1877,0,0,RI,1790,Northeast
Rhode Island,1878,0,0,RI,1790,Northeast
Rhode Island,1879,0,0,RI,1790,Northeast
Rhode Island,1880,0,0,RI,1790,Northeast
Rhode Island,1881,0,0,RI,1790,Northeast
Rhode Island,1882,0,0,RI,1790,Northeast
Rhode Island,1883,0,0,RI,1790,Northeast
Rhode Island,1884,0,0,RI,1790,Northeast
Rhode Island,1885,0,0,RI,1790,Northeast
Rhode Island,1886,0,0,RI,1790,Northeast
Rhode Island,1887,0,0,RI,1790,Northeast
Rhode Island,1888,0,0,RI,1790,Northeast
Rhode Island,1889,0,0,RI,1790,Northeast
Rhode Island,1890,0,0,RI,1790,Northeast
Rhode Island,1891,0,0,RI,1790,Northeast
Rhode Island,1892,0,0,RI,1790,Northeast
Rhode Island,1893,0,0,RI,1790,Northeast
Rhode Island,1894,0,0,RI,1790,Northeast
Rhode Island,1895,0,0,RI,1790,Northeast
Rhode Island,1896,0,0,RI,1790,Northeast
Rhode Island,1897,0,0,RI,1790,Northeast
Rhode Island,1898,0,0,RI,1790,Northeast
Rhode Island,1899,0,0,RI,1790,Northeast
Rhode Island,1900,0,0,RI,1790,Northeast
Rhode Island,1901,0,0,RI,1790,Northeast
Rhode Island,1902,0,0,RI,1790,Northeast
Rhode Island,1903,0,0,RI,1790,Northeast
Rhode Island,1904,0,0,RI,1790,Northeast
Rhode Island,1905,0,0,RI,1790,Northeast
Rhode Island,1906,0,0,RI,1790,Northeast
Rhode Island,1907,0,0,RI,1790,Northeast
Rhode Island,1908,0,0,RI,1790,Northeast
Rhode Island,1909,0,0,RI,1790,Northeast
Rhode Island,1910,0,0,RI,1790,Northeast
Rhode Island,1911,0,0,RI,1790,Northeast
Rhode Island,1912,0,0,RI,1790,Northeast
Rhode Island,1913,0,0,RI,1790,Northeast
Rhode Island,1914,0,0,RI,1790,Northeast
Rhode Island,1915,0,0,RI,1790,Northeast
Rhode Island,1916,0,0,RI,1790,Northeast
Rhode Island,1917,0,0,RI,1790,Northeast
Rhode Island,1918,0,0,RI,1790,Northeast
Rhode Island,1919,0,0,RI,1790,Northeast
Rhode Island,1920,0,0,RI,1790,Northeast
Rhode Island,1921,0,0,RI,1790,Northeast
Rhode Island,1922,0,0,RI,1790,Northeast
Rhode Island,1923,0,0,RI,1790,Northeast
Rhode Island,1924,0,0,RI,1790,Northeast
Rhode Island,1925,0,0,RI,1790,Northeast
Rhode Island,1926,0,0,RI,1790,Northeast
Rhode Island,1927,0,0,RI,1790,Northeast
Rhode Island,1928,0,0,RI,1790,Northeast
Rhode Island,1929,0,0,RI,1790,Northeast
Rhode Island,1930,0,0,RI,1790,Northeast
Rhode Island,1931,0,0,RI,1790,Northeast
Rhode Island,1932,0,0,RI,1790,Northeast
Rhode Island,1933,0,0,RI,1790,Northeast
Rhode Island,1934,0,0,RI,1790,Northeast
Rhode Island,1935,0,0,RI,1790,Northeast
Rhode Island,1936,0,0,RI,1790,Northeast
Rhode Island,1937,0,0,RI,1790,Northeast
Rhode Island,1938,0,0,RI,1790,Northeast
Rhode Island,1939,0,0,RI,1790,Northeast
Rhode Island,1940,0,0,RI,1790,Northeast
Rhode Island,1941,0,0,RI,1790,Northeast
Rhode Island,1942,0,0,RI,1790,Northeast
Rhode Island,1943,0,0,RI,1790,Northeast
Rhode Island,1944,0,0,RI,1790,Northeast
Rhode Island,1945,0,0,RI,1790,Northeast
Rhode Island,1946,0,0,RI,1790,Northeast
Rhode Island,1947,0,0,RI,1790,Northeast
Rhode Island,1948,0,0,RI,1790,Northeast
Rhode Island,1949,0,0,RI,1790,Northeast
Rhode Island,1950,0,0,RI,1790,Northeast
Rhode Island,1951,0,0,RI,1790,Northeast
Rhode Island,1952,0,0,RI,1790,Northeast
Rhode Island,1953,0,0,RI,1790,Northeast
Rhode Island,1954,0,0,RI,1790,Northeast
Rhode Island,1955,0,0,RI,1790,Northeast
Rhode Island,1956,0,0,RI,1790,Northeast
Rhode Island,1957,0,0,RI,1790,Northeast
Rhode Island,1958,0,0,RI,1790,Northeast
Rhode Island,1959,0,0,RI,1790,Northeast
Rhode Island,1960,0,0,RI,1790,Northeast
Rhode Island,1961,0,0,RI,1790,Northeast
South Carolina,1868,0,0,SC,1788,South
South Carolina,1869,0,0,SC,1788,South
South Carolina,1870,0,0,SC,1788,South
South Carolina,1871,0,0,SC,1788,South
South Carolina,1872,0,0,SC,1788,South
South Carolina,1873,0,0,SC,1788,South
South Carolina,1874,0,0,SC,1788,South
South Carolina,1875,0,0,SC,1788,South
South Carolina,1876,0,0,SC,1788,South
South Carolina,1877,0,0,SC,1788,South
South Carolina,1878,0,0,SC,1788,South
South Carolina,1879,0,0,SC,1788,South
South Carolina,1880,0,0,SC,1788,South
South Carolina,1881,0,0,SC,1788,South
South Carolina,1882,0,0,SC,1788,South
South Carolina,1883,0,0,SC,1788,South
South Carolina,1884,0,0,SC,1788,South
South Carolina,1885,0,0,SC,1788,South
South Carolina,1886,0,0,SC,1788,South
South Carolina,1887,0,0,SC,1788,South
South Carolina,1888,0,0,SC,1788,South
South Carolina,1889,0,0,SC,1788,South
South Carolina,1890,0,0,SC,1788,South
South Carolina,1891,0,0,SC,1788,South
South Carolina,1892,0,0,SC,1788,South
South Carolina,1893,0,0,SC,1788,South
South Carolina,1894,0,0,SC,1788,South
South Carolina,1895,0,0,SC,1788,South
South Carolina,1896,0,0,SC,1788,South
South Carolina,1897,0,0,SC,1788,South
South Carolina,1898,0,0,SC,1788,South
South Carolina,1899,0,0,SC,1788,South
South Carolina,1900,0,0,SC,1788,South
South Carolina,1901,0,0,SC,1788,South
South Carolina,1902,0,0,SC,1788,South
South Carolina,1903,0,0,SC,1788,South
South Carolina,1904,0,0,SC,1788,South
South Carolina,1905,0,0,SC,1788,South
South Carolina,1906,0,0,SC,1788,South
South Carolina,1907,0,0,SC,1788,South
South Carolina,1908,0,0,SC,1788,South
South Carolina,1909,0,0,SC,1788,South
South Carolina,1910,0,0,SC,1788,South
South Carolina,1911,0,0,SC,1788,South
South Carolina,1912,0,0,SC,1788,South
South Carolina,1913,0,0,SC,1788,South
South Carolina,1914,0,0,SC,1788,South
South Carolina,1915,0,0,SC,1788,South
South Carolina,1916,0,0,SC,1788,South
South Carolina,1917,0,0,SC,1788,South
South Carolina,1918,0,0,SC,1788,South
South Carolina,1919,0,0,SC,1788,South
South Carolina,1920,0,0,SC,1788,South
South Carolina,1921,0,0,SC,1788,South
South Carolina,1922,0,0,SC,1788,South
South Carolina,1923,0,0,SC,1788,South
South Carolina,1924,0,0,SC,1788,South
South Carolina,1925,0,0,SC,1788,South
South Carolina,1926,0,0,SC,1788,South
South Carolina,1927,0,0,SC,1788,South
South Carolina,1928,0,0,SC,1788,South
South Carolina,1929,0,0,SC,1788,South
South Carolina,1930,0,0,SC,1788,South
South Carolina,1931,0,0,SC,1788,South
South Carolina,1932,0,0,SC,1788,South
South Carolina,1933,0,0,SC,1788,South
South Carolina,1934,0,0,SC,1788,South
South Carolina,1935,0,0,SC,1788,South
South Carolina,1936,0,0,SC,1788,South
South Carolina,1937,0,0,SC,1788,South
South Carolina,1938,0,0,SC,1788,South
South Carolina,1939,0,0,SC,1788,South
South Carolina,1940,0,0,SC,1788,South
South Carolina,1941,0,0,SC,1788,South
South Carolina,1942,0,0,SC,1788,South
South Carolina,1943,0,0,SC,1788,South
South Carolina,1944,0,0,SC,1788,South
South Carolina,1945,0,0,SC,1788,South
South Carolina,1946,0,0,SC,1788,South
South Carolina,1947,0,0,SC,1788,South
South Carolina,1948,0,0,SC,1788,South
South Carolina,1949,0,0,SC,1788,South
South Carolina,1950,0,0,SC,1788,South
South Carolina,1951,0,0,SC,1788,South
South Carolina,1952,0,0,SC,1788,South
South Carolina,1953,0,0,SC,1788,South
South Carolina,1954,0,0,SC,1788,South
South Carolina,1955,0,0,SC,1788,South
South Carolina,1956,0,0,SC,1788,South
South Carolina,1957,0,0,SC,1788,South
South Carolina,1958,0,0,SC,1788,South
South Carolina,1959,0,0,SC,1788,South
South Carolina,1960,0,0,SC,1788,South
South Carolina,1961,0,0,SC,1788,South
South Dakota,1868,2301,14.5,SD,1889,North Central
South Dakota,1869,4497,28.5,SD,1889,North Central
South Dakota,1870,6097,38.5,SD,1889,North Central
South Dakota,1871,8696.5,55,SD,1889,North Central
South Dakota,1872,14420.5,91.5,SD,1889,North Central
South Dakota,1873,28024.5,171.5,SD,1889,North Central
South Dakota,1874,55187.5,357,SD,1889,North Central
South Dakota,1875,86358.5,560.5,SD,1889,North Central
South Dakota,1876,131820,887,SD,1889,North Central
South Dakota,1877,175822,1168.5,SD,1889,North Central
South Dakota,1878,236898.5,1591,SD,1889,North Central
South Dakota,1879,318398,2159,SD,1889,North Central
South Dakota,1880,398223,2732.5,SD,1889,North Central
South Dakota,1881,466087.5,3188,SD,1889,North Central
South Dakota,1882,571131,3903,SD,1889,North Central
South Dakota,1883,703552.5,4770.5,SD,1889,North Central
South Dakota,1884,902461,6050,SD,1889,North Central
South Dakota,1885,1176476.5,7796.5,SD,1889,North Central
South Dakota,1886,1421292,9355,SD,1889,North Central
South Dakota,1887,1724794.5,11284,SD,1889,North Central
South Dakota,1888,2163792.5,14068.5,SD,1889,North Central
South Dakota,1889,2622172.5,16975.5,SD,1889,North Central
South Dakota,1890,3204901.5,20603.5,SD,1889,North Central
South Dakota,1891,3581867.5,23032.5,SD,1889,North Central
South Dakota,1892,3828865.5,24620.5,SD,1889,North Central
South Dakota,1893,4104578.5,26392.5,SD,1889,North Central
South Dakota,1894,4293018.5,27611.5,SD,1889,North Central
South Dakota,1895,4431984.5,28507.5,SD,1889,North Central
South Dakota,1896,4569265.5,29397.5,SD,1889,North Central
South Dakota,1897,4677065.5,30106.5,SD,1889,North Central
South Dakota,1898,4819464.5,31034.5,SD,1889,North Central
South Dakota,1899,5022246.5,32363.5,SD,1889,North Central
South Dakota,1900,5233058.5,33737.5,SD,1889,North Central
South Dakota,1901,5635648.5,36365.5,SD,1889,North Central
South Dakota,1902,5941147.5,38373.5,SD,1889,North Central
South Dakota,1903,6158104.5,39835.5,SD,1889,North Central
South Dakota,1904,6319260.5,40916.5,SD,1889,North Central
South Dakota,1905,6606982.5,42873.5,SD,1889,North Central
South Dakota,1906,6924155.5,45050.5,SD,1889,North Central
South Dakota,1907,7557424.5,49230.5,SD,1889,North Central
South Dakota,1908,8491978.5,55335.5,SD,1889,North Central
South Dakota,1909,9637106.5,62748.5,SD,1889,North Central
South Dakota,1910,10672619.5,69487.5,SD,1889,North Central
South Dakota,1911,11988853.5,78071.5,SD,1889,North Central
South Dakota,1912,13268534.5,86269.5,SD,1889,North Central
South Dakota,1913,13889658.5,90324.5,SD,1889,North Central
South Dakota,1914,14416924.5,93799.5,SD,1889,North Central
South Dakota,1915,14755077.5,96008.5,SD,1889,North Central
South Dakota,1916,14962493.5,97485.5,SD,1889,North Central
South Dakota,1917,15252586.5,99531.5,SD,1889,North Central
South Dakota,1918,15478712.5,101083.5,SD,1889,North Central
South Dakota,1919,15681671.5,102427.5,SD,1889,North Central
South Dakota,1920,16124304.5,104966.5,SD,1889,North Central
South Dakota,1921,16637880.5,107492.5,SD,1889,North Central
South Dakota,1922,17073905.5,109512.5,SD,1889,North Central
South Dakota,1923,17287974.5,110378.5,SD,1889,North Central
South Dakota,1924,17554563.5,111380.5,SD,1889,North Central
South Dakota,1925,17749769.5,112110.5,SD,1889,North Central
South Dakota,1926,17913725.5,112707.5,SD,1889,North Central
South Dakota,1927,17969880.5,112933.5,SD,1889,North Central
South Dakota,1928,18028911.5,113166.5,SD,1889,North Central
South Dakota,1929,18066292.5,113324.5,SD,1889,North Central
South Dakota,1930,18092042.5,113428.5,SD,1889,North Central
South Dakota,1931,18112502.5,113512.5,SD,1889,North Central
South Dakota,1932,18126779.5,113575.5,SD,1889,North Central
South Dakota,1933,18138051.5,113623.5,SD,1889,North Central
South Dakota,1934,18146694.5,113668.5,SD,1889,North Central
South Dakota,1935,18169821.5,113749.5,SD,1889,North Central
South Dakota,1936,18192873.5,113819.5,SD,1889,North Central
South Dakota,1937,18223597.5,113926.5,SD,1889,North Central
South Dakota,1938,18240835.5,113985.5,SD,1889,North Central
South Dakota,1939,18253856.5,114026.5,SD,1889,North Central
South Dakota,1940,18265445.5,114073.5,SD,1889,North Central
South Dakota,1941,18271895.5,114092.5,SD,1889,North Central
South Dakota,1942,18274991.5,114110.5,SD,1889,North Central
South Dakota,1943,18276776.5,114119.5,SD,1889,North Central
South Dakota,1944,18277135.5,114123.5,SD,1889,North Central
South Dakota,1945,18277215.5,114124.5,SD,1889,North Central
South Dakota,1946,18277325.5,114125.5,SD,1889,North Central
South Dakota,1947,18277485.5,114126.5,SD,1889,North Central
South Dakota,1948,18277645.5,114127.5,SD,1889,North Central
South Dakota,1949,18277645.5,114127.5,SD,1889,North Central
South Dakota,1950,18277685.5,114128.5,SD,1889,North Central
South Dakota,1951,18278244.5,114134.5,SD,1889,North Central
South Dakota,1952,18278244.5,114134.5,SD,1889,North Central
South Dakota,1953,18278387.5,114135.5,SD,1889,North Central
South Dakota,1954,18278867.5,114139.5,SD,1889,North Central
South Dakota,1955,18280146.5,114150.5,SD,1889,North Central
South Dakota,1956,18280926.5,114157.5,SD,1889,North Central
South Dakota,1957,18281006.5,114158.5,SD,1889,North Central
South Dakota,1958,18281406.5,114162.5,SD,1889,North Central
South Dakota,1959,18281526.5,114164.5,SD,1889,North Central
South Dakota,1960,18281833.5,114166.5,SD,1889,North Central
South Dakota,1961,18282422.5,114172.5,SD,1889,North Central
Tennessee,1868,0,0,TN,1796,South
Tennessee,1869,0,0,TN,1796,South
Tennessee,1870,0,0,TN,1796,South
Tennessee,1871,0,0,TN,1796,South
Tennessee,1872,0,0,TN,1796,South
Tennessee,1873,0,0,TN,1796,South
Tennessee,1874,0,0,TN,1796,South
Tennessee,1875,0,0,TN,1796,South
Tennessee,1876,0,0,TN,1796,South
Tennessee,1877,0,0,TN,1796,South
Tennessee,1878,0,0,TN,1796,South
Tennessee,1879,0,0,TN,1796,South
Tennessee,1880,0,0,TN,1796,South
Tennessee,1881,0,0,TN,1796,South
Tennessee,1882,0,0,TN,1796,South
Tennessee,1883,0,0,TN,1796,South
Tennessee,1884,0,0,TN,1796,South
Tennessee,1885,0,0,TN,1796,South
Tennessee,1886,0,0,TN,1796,South
Tennessee,1887,0,0,TN,1796,South
Tennessee,1888,0,0,TN,1796,South
Tennessee,1889,0,0,TN,1796,South
Tennessee,1890,0,0,TN,1796,South
Tennessee,1891,0,0,TN,1796,South
Tennessee,1892,0,0,TN,1796,South
Tennessee,1893,0,0,TN,1796,South
Tennessee,1894,0,0,TN,1796,South
Tennessee,1895,0,0,TN,1796,South
Tennessee,1896,0,0,TN,1796,South
Tennessee,1897,0,0,TN,1796,South
Tennessee,1898,0,0,TN,1796,South
Tennessee,1899,0,0,TN,1796,South
Tennessee,1900,0,0,TN,1796,South
Tennessee,1901,0,0,TN,1796,South
Tennessee,1902,0,0,TN,1796,South
Tennessee,1903,0,0,TN,1796,South
Tennessee,1904,0,0,TN,1796,South
Tennessee,1905,0,0,TN,1796,South
Tennessee,1906,0,0,TN,1796,South
Tennessee,1907,0,0,TN,1796,South
Tennessee,1908,0,0,TN,1796,South
Tennessee,1909,0,0,TN,1796,South
Tennessee,1910,0,0,TN,1796,South
Tennessee,1911,0,0,TN,1796,South
Tennessee,1912,0,0,TN,1796,South
Tennessee,1913,0,0,TN,1796,South
Tennessee,1914,0,0,TN,1796,South
Tennessee,1915,0,0,TN,1796,South
Tennessee,1916,0,0,TN,1796,South
Tennessee,1917,0,0,TN,1796,South
Tennessee,1918,0,0,TN,1796,South
Tennessee,1919,0,0,TN,1796,South
Tennessee,1920,0,0,TN,1796,South
Tennessee,1921,0,0,TN,1796,South
Tennessee,1922,0,0,TN,1796,South
Tennessee,1923,0,0,TN,1796,South
Tennessee,1924,0,0,TN,1796,South
Tennessee,1925,0,0,TN,1796,South
Tennessee,1926,0,0,TN,1796,South
Tennessee,1927,0,0,TN,1796,South
Tennessee,1928,0,0,TN,1796,South
Tennessee,1929,0,0,TN,1796,South
Tennessee,1930,0,0,TN,1796,South
Tennessee,1931,0,0,TN,1796,South
Tennessee,1932,0,0,TN,1796,South
Tennessee,1933,0,0,TN,1796,South
Tennessee,1934,0,0,TN,1796,South
Tennessee,1935,0,0,TN,1796,South
Tennessee,1936,0,0,TN,1796,South
Tennessee,1937,0,0,TN,1796,South
Tennessee,1938,0,0,TN,1796,South
Tennessee,1939,0,0,TN,1796,South
Tennessee,1940,0,0,TN,1796,South
Tennessee,1941,0,0,TN,1796,South
Tennessee,1942,0,0,TN,1796,South
Tennessee,1943,0,0,TN,1796,South
Tennessee,1944,0,0,TN,1796,South
Tennessee,1945,0,0,TN,1796,South
Tennessee,1946,0,0,TN,1796,South
Tennessee,1947,0,0,TN,1796,South
Tennessee,1948,0,0,TN,1796,South
Tennessee,1949,0,0,TN,1796,South
Tennessee,1950,0,0,TN,1796,South
Tennessee,1951,0,0,TN,1796,South
Tennessee,1952,0,0,TN,1796,South
Tennessee,1953,0,0,TN,1796,South
Tennessee,1954,0,0,TN,1796,South
Tennessee,1955,0,0,TN,1796,South
Tennessee,1956,0,0,TN,1796,South
Tennessee,1957,0,0,TN,1796,South
Tennessee,1958,0,0,TN,1796,South
Tennessee,1959,0,0,TN,1796,South
Tennessee,1960,0,0,TN,1796,South
Tennessee,1961,0,0,TN,1796,South
Texas,1868,0,0,TX,1845,South
Texas,1869,0,0,TX,1845,South
Texas,1870,0,0,TX,1845,South
Texas,1871,0,0,TX,1845,South
Texas,1872,0,0,TX,1845,South
Texas,1873,0,0,TX,1845,South
Texas,1874,0,0,TX,1845,South
Texas,1875,0,0,TX,1845,South
Texas,1876,0,0,TX,1845,South
Texas,1877,0,0,TX,1845,South
Texas,1878,0,0,TX,1845,South
Texas,1879,0,0,TX,1845,South
Texas,1880,0,0,TX,1845,South
Texas,1881,0,0,TX,1845,South
Texas,1882,0,0,TX,1845,South
Texas,1883,0,0,TX,1845,South
Texas,1884,0,0,TX,1845,South
Texas,1885,0,0,TX,1845,South
Texas,1886,0,0,TX,1845,South
Texas,1887,0,0,TX,1845,South
Texas,1888,0,0,TX,1845,South
Texas,1889,0,0,TX,1845,South
Texas,1890,0,0,TX,1845,South
Texas,1891,0,0,TX,1845,South
Texas,1892,0,0,TX,1845,South
Texas,1893,0,0,TX,1845,South
Texas,1894,0,0,TX,1845,South
Texas,1895,0,0,TX,1845,South
Texas,1896,0,0,TX,1845,South
Texas,1897,0,0,TX,1845,South
Texas,1898,0,0,TX,1845,South
Texas,1899,0,0,TX,1845,South
Texas,1900,0,0,TX,1845,South
Texas,1901,0,0,TX,1845,South
Texas,1902,0,0,TX,1845,South
Texas,1903,0,0,TX,1845,South
Texas,1904,0,0,TX,1845,South
Texas,1905,0,0,TX,1845,South
Texas,1906,0,0,TX,1845,South
Texas,1907,0,0,TX,1845,South
Texas,1908,0,0,TX,1845,South
Texas,1909,0,0,TX,1845,South
Texas,1910,0,0,TX,1845,South
Texas,1911,0,0,TX,1845,South
Texas,1912,0,0,TX,1845,South
Texas,1913,0,0,TX,1845,South
Texas,1914,0,0,TX,1845,South
Texas,1915,0,0,TX,1845,South
Texas,1916,0,0,TX,1845,South
Texas,1917,0,0,TX,1845,South
Texas,1918,0,0,TX,1845,South
Texas,1919,0,0,TX,1845,South
Texas,1920,0,0,TX,1845,South
Texas,1921,0,0,TX,1845,South
Texas,1922,0,0,TX,1845,South
Texas,1923,0,0,TX,1845,South
Texas,1924,0,0,TX,1845,South
Texas,1925,0,0,TX,1845,South
Texas,1926,0,0,TX,1845,South
Texas,1927,0,0,TX,1845,South
Texas,1928,0,0,TX,1845,South
Texas,1929,0,0,TX,1845,South
Texas,1930,0,0,TX,1845,South
Texas,1931,0,0,TX,1845,South
Texas,1932,0,0,TX,1845,South
Texas,1933,0,0,TX,1845,South
Texas,1934,0,0,TX,1845,South
Texas,1935,0,0,TX,1845,South
Texas,1936,0,0,TX,1845,South
Texas,1937,0,0,TX,1845,South
Texas,1938,0,0,TX,1845,South
Texas,1939,0,0,TX,1845,South
Texas,1940,0,0,TX,1845,South
Texas,1941,0,0,TX,1845,South
Texas,1942,0,0,TX,1845,South
Texas,1943,0,0,TX,1845,South
Texas,1944,0,0,TX,1845,South
Texas,1945,0,0,TX,1845,South
Texas,1946,0,0,TX,1845,South
Texas,1947,0,0,TX,1845,South
Texas,1948,0,0,TX,1845,South
Texas,1949,0,0,TX,1845,South
Texas,1950,0,0,TX,1845,South
Texas,1951,0,0,TX,1845,South
Texas,1952,0,0,TX,1845,South
Texas,1953,0,0,TX,1845,South
Texas,1954,0,0,TX,1845,South
Texas,1955,0,0,TX,1845,South
Texas,1956,0,0,TX,1845,South
Texas,1957,0,0,TX,1845,South
Texas,1958,0,0,TX,1845,South
Texas,1959,0,0,TX,1845,South
Texas,1960,0,0,TX,1845,South
Texas,1961,0,0,TX,1845,South
Utah,1868,0,0,UT,1896,West
Utah,1869,0,0,UT,1896,West
Utah,1870,0,0,UT,1896,West
Utah,1871,0,0,UT,1896,West
Utah,1872,0,0,UT,1896,West
Utah,1873,0,0,UT,1896,West
Utah,1874,30176,200,UT,1896,West
Utah,1875,57083,394,UT,1896,West
Utah,1876,80249,562,UT,1896,West
Utah,1877,109450,798,UT,1896,West
Utah,1878,140988,1034,UT,1896,West
Utah,1879,153735,1133,UT,1896,West
Utah,1880,173498,1294,UT,1896,West
Utah,1881,211425,1583,UT,1896,West
Utah,1882,271066,2018,UT,1896,West
Utah,1883,332982,2483,UT,1896,West
Utah,1884,390204,2890,UT,1896,West
Utah,1885,438438,3231,UT,1896,West
Utah,1886,476180,3500,UT,1896,West
Utah,1887,507749,3719,UT,1896,West
Utah,1888,532490,3892,UT,1896,West
Utah,1889,560643,4088,UT,1896,West
Utah,1890,595876,4337,UT,1896,West
Utah,1891,633626,4579,UT,1896,West
Utah,1892,660366,4769,UT,1896,West
Utah,1893,686162,4948,UT,1896,West
Utah,1894,709300,5108,UT,1896,West
Utah,1895,739155,5314,UT,1896,West
Utah,1896,769190,5521,UT,1896,West
Utah,1897,804593,5773,UT,1896,West
Utah,1898,855198,6125,UT,1896,West
Utah,1899,906785,6481,UT,1896,West
Utah,1900,955063,6820,UT,1896,West
Utah,1901,1003018,7157,UT,1896,West
Utah,1902,1039239,7407,UT,1896,West
Utah,1903,1076365,7656,UT,1896,West
Utah,1904,1097906,7802,UT,1896,West
Utah,1905,1113927,7911,UT,1896,West
Utah,1906,1126183,7996,UT,1896,West
Utah,1907,1132634,8043,UT,1896,West
Utah,1908,1144787,8125,UT,1896,West
Utah,1909,1150662,8164,UT,1896,West
Utah,1910,1156182,8204,UT,1896,West
Utah,1911,1162711,8253,UT,1896,West
Utah,1912,1173043,8327,UT,1896,West
Utah,1913,1202274,8523,UT,1896,West
Utah,1914,1234409,8736,UT,1896,West
Utah,1915,1304047,9044,UT,1896,West
Utah,1916,1423191,9560,UT,1896,West
Utah,1917,1579271,10198,UT,1896,West
Utah,1918,1704133,10763,UT,1896,West
Utah,1919,1829126,11320,UT,1896,West
Utah,1920,1972415,11948,UT,1896,West
Utah,1921,2080439,12429,UT,1896,West
Utah,1922,2178729,12847,UT,1896,West
Utah,1923,2273846,13232,UT,1896,West
Utah,1924,2372169,13587,UT,1896,West
Utah,1925,2462352,13874,UT,1896,West
Utah,1926,2597065,14236,UT,1896,West
Utah,1927,2695644,14524,UT,1896,West
Utah,1928,2762477,14720,UT,1896,West
Utah,1929,2840350,14940,UT,1896,West
Utah,1930,2925520,15146,UT,1896,West
Utah,1931,3015706,15362,UT,1896,West
Utah,1932,3063210,15484,UT,1896,West
Utah,1933,3128475,15626,UT,1896,West
Utah,1934,3173213,15731,UT,1896,West
Utah,1935,3217156,15833,UT,1896,West
Utah,1936,3263618,15940,UT,1896,West
Utah,1937,3338506,16117,UT,1896,West
Utah,1938,3390400,16237,UT,1896,West
Utah,1939,3467843,16410,UT,1896,West
Utah,1940,3494009,16462,UT,1896,West
Utah,1941,3523449,16522,UT,1896,West
Utah,1942,3540763,16562,UT,1896,West
Utah,1943,3547689,16577,UT,1896,West
Utah,1944,3550422,16586,UT,1896,West
Utah,1945,3553174,16595,UT,1896,West
Utah,1946,3555247,16599,UT,1896,West
Utah,1947,3559393,16608,UT,1896,West
Utah,1948,3561551,16613,UT,1896,West
Utah,1949,3563344,16621,UT,1896,West
Utah,1950,3565144,16628,UT,1896,West
Utah,1951,3566304,16635,UT,1896,West
Utah,1952,3568704,16644,UT,1896,West
Utah,1953,3573630,16659,UT,1896,West
Utah,1954,3577824,16677,UT,1896,West
Utah,1955,3579588,16685,UT,1896,West
Utah,1956,3586017,16708,UT,1896,West
Utah,1957,3593610,16738,UT,1896,West
Utah,1958,3598198,16757,UT,1896,West
Utah,1959,3602367,16774,UT,1896,West
Utah,1960,3605181,16786,UT,1896,West
Utah,1961,3607683,16798,UT,1896,West
Vermont,1868,0,0,VT,1791,Northeast
Vermont,1869,0,0,VT,1791,Northeast
Vermont,1870,0,0,VT,1791,Northeast
Vermont,1871,0,0,VT,1791,Northeast
Vermont,1872,0,0,VT,1791,Northeast
Vermont,1873,0,0,VT,1791,Northeast
Vermont,1874,0,0,VT,1791,Northeast
Vermont,1875,0,0,VT,1791,Northeast
Vermont,1876,0,0,VT,1791,Northeast
Vermont,1877,0,0,VT,1791,Northeast
Vermont,1878,0,0,VT,1791,Northeast
Vermont,1879,0,0,VT,1791,Northeast
Vermont,1880,0,0,VT,1791,Northeast
